frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
173,2,533,190,1469,974,1050.0,476.0,1034.5270437030367,478.5146103557105,0.0,0,1
174,2,526,194,1474,954,1042.0,463.0,1034.3993520307615,470.59187381772824,0.0,0,1
175,2,518,198,1470,926,1038.0,455.0,1033.505429853414,462.20257737524344,0.0,0,1
176,2,524,198,1466,901,1033.0,441.0,1031.5912661661446,451.64152429931306,0.0,0,1
177,2,521,198,1471,900,1033.0,441.0,1030.3569204493372,443.75812960494534,0.0,0,1
178,2,528,190,1469,887,1041.0,419.0,1032.1601426769298,431.3059173346974,0.0,0,1
179,2,548,183,1488,870,1066.0,404.0,1041.7220028792542,417.34097251872095,0.0,0,1
180,2,567,178,1512,860,1105.0,361.0,1061.8911342986657,393.53200415470826,0.0,0,1
181,2,587,174,1527,832,1094.0,385.0,1074.8395917101973,382.7560912038648,0.0,0,1
182,2,600,177,1547,818,1103.0,388.0,1087.6717110640775,376.412643135443,0.0,0,1
183,2,603,178,1549,810,1103.0,387.0,1097.390135724461,372.4130307747002,0.0,0,1
184,2,611,184,1559,803,1111.0,377.0,1106.8988888265385,367.3898128255853,0.0,0,1
185,2,622,186,1622,810,1121.0,398.0,1116.8000411756905,371.0527158094656,0.0,0,1
186,2,640,189,1609,820,1156.0,404.0,1134.7833754349447,377.0158190519122,0.0,0,1
187,2,659,182,1641,839,1188.0,413.0,1158.3800300633297,385.4997937596074,0.0,0,1
188,2,668,152,1672,859,1207.0,418.0,1182.26749356488,394.4984911776082,0.0,0,1
189,2,669,141,1672,861,1199.0,381.0,1197.6390516504428,390.50313992242894,0.0,0,1
190,2,679,102,1696,882,1193.0,469.0,1206.4163935659633,414.68063724436024,0.0,0,1
191,2,692,79,1716,891,1218.0,427.0,1219.477587042779,421.35899009475196,0.0,0,1
192,2,690,64,1720,914,1222.0,452.0,1229.6232031506445,434.08724219637196,0.0,0,1
193,2,573,57,1725,872,1161.0,474.0,1217.1084776158896,450.75461622775356,0.0,0,1
194,2,672,61,1702,773,1211.0,380.0,1220.8448869169886,434.2194359132279,0.0,0,1
195,2,724,63,1702,740,1202.0,367.0,1220.0304649467705,415.6283995079106,0.0,0,1
196,2,675,75,1700,701,1173.0,347.0,1209.3639883089722,393.76346821844334,0.0,0,1
197,2,716,88,1680,704,1161.0,387.0,1196.1619099470556,388.4913669755035,0.0,0,1
198,2,661,94,1668,705,1137.0,387.0,1177.538910401443,384.77863060324705,0.0,0,1
199,2,626,102,1678,721,1112.0,390.0,1154.5621192414524,383.2914829390847,0.0,0,1
200,2,615,110,1684,737,1089.0,407.0,1129.0976780131653,387.96812544157245,0.0,0,1
201,2,611,113,1689,741,1092.0,409.0,1110.1848221498271,392.9180789417245,0.0,0,1
202,2,608,128,1685,763,1074.0,436.0,1090.497255372978,405.6906371387415,0.0,0,1
203,2,606,157,1684,791,1026.0,446.0,1061.0073730761567,419.3637763826151,0.0,0,1
204,2,581,183,1648,844,999.0,470.0,1030.2548536831655,437.81388886461406,0.0,0,1
205,2,526,221,1629,891,989.0,493.0,1004.1611138253079,459.5604766785149,0.0,0,1
206,2,471,244,1604,903,987.0,529.0,984.707388894097,487.7066286143947,0.0,0,1
207,2,459,247,1614,900,987.0,529.0,971.4619328063976,509.4702665905174,0.0,0,1
208,2,433,254,1573,910,968.0,535.0,957.3250661831454,527.4496561786993,0.0,0,1
209,2,407,266,1540,915,959.0,549.0,945.4143542065415,544.6264462512744,0.0,0,1
210,2,348,282,1489,929,947.0,563.0,934.267494897311,561.0661236946978,0.0,0,1
211,2,721,413,1204,697,913.0,584.0,916.7264802006857,579.0425181961083,0.0,0,1
