frame,track_id,x1,y1,x2,y2,meas_x,meas_y,kf_x,kf_y,pose_score,used_pose,used_sam
164,2,1018,388,1910,1074,1456.0,732.0,1558.7097879741325,782.5575325363525,0.0,0,1
165,2,1009,391,1904,1074,1502.0,763.0,1557.8122612746988,779.1523946819252,0.0,0,1
166,2,989,396,1890,1073,1393.0,761.0,1519.905840290417,775.2447112052462,0.0,0,1
167,2,953,399,1851,1075,1368.0,797.0,1478.633883877634,782.9685439616835,0.0,0,1
168,2,925,401,1815,1076,1342.0,790.0,1435.6833438984074,786.912395705819,0.0,0,1
169,2,923,400,1824,1077,1339.0,792.0,1399.7482383746733,790.4291931982659,0.0,0,1
170,2,896,399,1785,1073,1306.0,783.0,1361.189415535083,790.1290109924136,0.0,0,1
171,2,876,393,1764,1067,1278.0,763.0,1322.7114265219031,783.2618624232055,0.0,0,1
172,2,861,379,1756,1070,1274.0,755.0,1292.3939496518226,774.8601618271321,0.0,0,1
173,2,851,369,1750,1068,1252.0,760.0,1263.6017573031625,769.4859095398052,0.0,0,1
174,2,850,353,1749,1064,1260.0,738.0,1245.6222553160019,758.3672530525449,0.0,0,1
175,2,852,351,1750,1075,1261.0,741.0,1234.4072285271914,750.470371178675,0.0,0,1
176,2,857,341,1757,1075,1244.0,737.0,1222.9355269361747,743.2384308903122,0.0,0,1
177,2,865,330,1764,1076,1262.0,728.0,1221.8943013278615,735.090833958563,0.0,0,1
178,2,870,324,1774,1077,1270.0,727.0,1226.0135576006674,728.7619267169274,0.0,0,1
179,2,876,323,1759,1079,1268.0,730.0,1230.785410257041,725.243403797641,0.0,0,1
180,2,882,319,1683,1078,1252.0,694.0,1231.239763299118,711.8593466010295,0.0,0,1
181,2,885,319,1654,1080,1255.0,691.0,1233.6988748013416,700.6770439131975,0.0,0,1
182,2,892,305,1648,1077,1276.0,661.0,1243.1889746206282,683.0547353669386,0.0,0,1
183,2,907,292,1662,1074,1283.0,643.0,1253.8136465308096,664.0291989786713,0.0,0,1
184,2,932,271,1687,1071,1325.0,603.0,1275.936545681181,637.2286080076007,0.0,0,1
185,2,971,252,1719,1052,1356.0,558.0,1303.6907100373587,602.750281814806,0.0,0,1
186,2,996,224,1753,985,1392.0,535.0,1337.0681777165914,569.2482794324404,0.0,0,1
187,2,992,224,1753,969,1389.0,532.0,1362.2876144316467,543.2750024266498,0.0,0,1
188,2,1039,207,1786,900,1425.0,507.0,1392.4301370161056,516.9485669631115,0.0,0,1
189,2,1077,194,1826,847,1461.0,490.0,1426.299809751829,492.95464918303486,0.0,0,1
190,2,1106,183,1887,791,1485.0,458.0,1459.1097886541927,466.2885462295908,0.0,0,1
191,2,1143,188,1904,751,1521.0,463.0,1494.4247004273075,449.0275347843816,0.0,0,1
192,2,1164,201,1914,733,1543.0,466.0,1527.1306044475261,438.90754685580777,0.0,0,1
193,2,1165,204,1913,724,1543.0,466.0,1550.548517425542,433.5265214108264,0.0,0,1
194,2,1166,214,1911,715,1549.0,462.0,1568.087568846565,430.46920262443984,0.0,0,1
195,2,1155,230,1897,700,1522.0,456.0,1570.6063898894868,428.33052373952034,0.0,0,1
196,2,1136,244,1897,692,1474.0,448.0,1554.5174494794683,425.9740768754923,0.0,0,1
197,2,1123,258,1897,684,1528.0,436.0,1555.6222969535509,421.8899234649334,0.0,0,1
198,2,895,292,1875,957,1776.0,391.0,1632.2134021245604,405.85159651228963,0.0,0,1
199,2,820,300,1863,1036,1337.0,857.0,1340.5471557642245,727.5400222479209,0.0,0,1
200,2,779,314,1823,1080,1382.0,760.0,1353.2845912069952,745.2206145542309,0.0,0,1
201,2,767,333,1841,1080,1196.0,904.0,1305.6373043332624,803.2072773392775,0.0,0,1
202,2,748,342,1885,1079,1378.0,867.0,1323.310811454973,837.4071231022541,0.0,0,1
203,2,719,346,1837,1080,1323.0,682.0,1321.478268603609,804.8837469122069,0.0,0,1
204,2,688,353,1807,1080,1306.0,683.0,1314.998185415609,775.6671263661045,0.0,0,1
205,2,675,356,1793,1080,1309.0,682.0,1310.9539838917374,749.8611038242997,0.0,0,1
206,2,667,363,1787,1080,1354.0,607.0,1322.110556949279,704.7389067439369,0.0,0,1
207,2,657,375,1775,1078,1333.0,623.0,1325.0842783755709,673.006904084786,0.0,0,1
208,2,663,381,1768,1058,1310.0,639.0,1320.4086963475177,653.2655344306337,0.0,0,1
209,2,656,391,1771,1040,1305.0,697.0,1315.0252207767153,656.9684953353567,0.0,0,1
210,2,626,396,1759,1019,1299.0,644.0,1308.864985773205,645.2981938635767,0.0,0,1
211,2,635,398,1771,1015,1303.0,646.0,1305.302503363673,637.8209548418274,0.0,0,1
212,2,634,408,1755,1000,1288.0,646.0,1298.0343336836818,633.1552266608161,0.0,0,1
213,2,627,417,1749,986,1276.0,630.0,1288.7038192677846,625.698792430581,0.0,0,1
214,2,620,419,1741,958,1257.0,619.0,1275.6135470606098,617.3864992711062,0.0,0,1
215,2,612,414,1733,934,1238.0,628.0,1259.5931444562295,614.574210207159,0.0,0,1
216,2,587,405,1720,913,1202.0,614.0,1236.0754811378622,609.050840544227,0.0,0,1
217,2,584,406,1738,919,1198.0,636.0,1216.6666201706482,612.4104005704756,0.0,0,1
218,2,565,399,1697,911,1162.0,617.0,1190.989135509701,610.1626532531636,0.0,0,1
219,2,552,388,1593,916,1126.0,640.0,1160.3989133094676,616.1972832627989,0.0,0,1
220,2,527,367,1498,933,1077.0,623.0,1122.0553407618359,616.4262270189984,0.0,0,1
221,2,516,332,1461,945,997.0,642.0,1068.0783420990895,622.8997623297136,0.0,0,1
222,2,516,298,1428,950,992.0,631.0,1025.252756314396,625.0300832238274,0.0,0,1
223,2,518,286,1429,958,982.0,615.0,990.7394793735691,621.8469015705132,0.0,0,1
224,2,533,259,1469,945,936.0,613.0,952.1300209632477,618.6341642292008,0.0,0,1
225,2,543,235,1460,876,961.0,440.0,932.4433751224448,562.0749492043954,0.0,0,1
226,2,540,224,1472,810,944.0,537.0,915.259868337587,546.3522723468664,0.0,0,1
227,2,552,223,1466,822,981.0,551.0,916.6707149282277,539.3658375821433,0.0,0,1
228,2,564,233,1477,819,972.0,562.0,918.579581440807,538.673892317355,0.0,0,1
229,2,569,238,1481,817,974.0,561.0,923.6301000298497,539.2451343906854,0.0,0,1
230,2,570,251,1467,834,973.0,554.0,929.726689465883,538.7199777228303,0.0,0,1
231,2,521,262,1457,858,953.0,553.0,930.196151104773,538.9370229807089,0.0,0,1
232,2,467,265,1438,875,920.0,570.0,921.5433123645297,545.2143011008473,0.0,0,1
233,2,402,260,1411,892,887.0,572.0,905.1978369385909,551.6003893142379,0.0,0,1
234,2,325,245,1385,901,828.0,566.0,874.472448642155,555.3076041063288,0.0,0,1
235,2,322,245,1392,898,828.0,566.0,850.6331498466101,558.4803193892021,0.0,0,1
236,2,235,227,1350,912,765.0,556.0,813.2464491524721,557.9779206253127,0.0,0,1
237,2,165,216,1312,922,720.0,542.0,770.6707334342576,553.1454642472908,0.0,0,1
238,2,100,213,1292,941,686.0,556.0,727.8199385870267,553.544144125459,0.0,0,1
239,2,31,203,1271,983,663.0,568.0,688.7306448520677,557.7085975642616,0.0,0,1
240,2,6,200,1281,1024,659.0,572.0,659.0988981449398,562.421452947028,0.0,0,1
241,2,7,203,1280,1033,659.0,573.0,638.7142605938047,566.5331354417498,0.0,0,1
242,2,11,183,1293,1057,667.0,576.0,628.3752676328813,570.6745525967401,0.0,0,1
243,2,83,180,1322,1063,705.0,570.0,635.3816548928265,571.9595414935943,0.0,0,1
244,2,117,179,1350,1059,746.0,565.0,657.060125432699,571.167769632289,0.0,0,1
245,2,148,184,1360,1043,776.0,558.0,686.5202649690252,568.0779625714532,0.0,0,1
246,2,182,187,1361,1026,797.0,538.0,718.5532551898962,559.1204266188214,0.0,0,1
247,2,179,191,1362,1025,797.0,539.0,745.1552150562488,552.0414119962043,0.0,0,1
248,2,203,189,1356,1013,807.0,542.0,769.5943823513904,547.3496745650733,0.0,0,1
